Name,Symbol,Price,1h,24h,7d,24h Volume,Market Cap,Volume to Market Cap Ratio,Price Category
Meme Anarchic Numismatic Asset,MANA,0.001267,0.1,2.2,19.0,59140.38,1266975,0.046678411176226835,< $1
VIP,VIP,0.082596,,,,2.04,1262432,1.615928620313807e-06,< $1
Guru,GURU,0.01264,0.2,2.9,32.9,2712.09,1264397,0.0021449671266224137,< $1
Success Kid,SKID,0.01423,1.9,0.1,9.1,201682.0,1264318,0.15951841229817182,< $1
Libra,LIBRA,0.001264,1.0,3.3,29.1,29734.36,1264340,0.0235176930256102,< $1
Devin,DEVIN,0.001262,1.6,2.6,2.9,60198.09,1261684,0.04771249377815681,< $1
Hara,HART,0.001051,5.6,10.5,1.3,25801.66,1261271,0.02045687247229184,< $1
Convertible JPY Token,CJPY,0.005924,0.0,0.1,1.8,46614.71,1259642,0.037006316080283125,< $1
Kuma Inu,KUMA,0.08324,0.1,0.3,10.6,115.36,1258590,9.165812536250884e-05,< $1
Mrs Miggles,MRSMIGGLES,0.001326,12.7,55.0,88.5,73830.97,1257437,0.05871544260269103,< $1
Sakai Vault,SAKAI,0.4769,1.3,4.1,13.2,6961.56,1256704,0.00553953834793237,< $1
KAP Games,KAP,0.009877,0.2,0.5,27.4,302.06,1256220,0.00024045151326996863,< $1
Insane Labz (Sol),LABZ,0.02525,1.5,3.7,5.1,290861.0,1255561,0.23165819900426982,< $1
Source,SOURCE,0.002456,1.2,18.9,48.8,7833.22,1255163,0.006240799003794727,< $1
AI Power Grid,AIPG,0.01279,0.7,21.7,11.8,10589.46,1254874,0.008438663961481392,< $1
Estee,ESTEE,0.052982,2.6,5.6,25.1,68109.57,1254419,0.05429570980669139,< $1
XY Finance,XY,0.03725,0.0,3.4,8.1,204.84,1252565,0.00016353642325947157,< $1
Capricorn,CAPRICORN,0.001246,2.1,1.5,29.7,28137.22,1250684,0.022497465386940266,< $1
Pussy Financial,PUSSY,0.055727,0.3,1.5,3.7,1365.4,1250821,0.0010916030351265289,< $1
Aether Games,AEG,0.00489,0.2,0.4,18.9,140875.0,1249294,0.11276368893150851,< $1
Kromatika,KROM,0.01518,0.0,0.9,1.4,52260.23,1249382,0.04182886419045576,< $1
Skycoin,SKY,0.05567,0.0,114.1,13.2,8.1,1245529,6.50326086345641e-06,< $1
Artem,ARTEM,0.003176,0.3,0.1,1.9,31418.11,1245290,0.02522955295553646,< $1
wanETH,WANETH,3330.39,0.3,1.0,0.7,2986.82,1244505,0.002400006428258625,"$1,000-$10,000"
SafeCoin,SAFE,0.03987,0.1,0.0,15.2,87.16,1244465,7.003812883447906e-05,< $1
Nifty League,NFTL,0.001387,0.2,1.4,11.3,808.06,1243058,0.0006500581630141151,< $1
Defender Bot,DFNDR,0.01484,0.2,2.9,1.8,2621.06,1241102,0.002111881215242583,< $1
MetaZero,MZERO,0.01241,0.3,7.1,7.0,74839.52,1240924,0.060309511299644465,< $1
Aquarius,AQUARIUS,0.001241,1.1,0.6,39.8,27144.51,1240862,0.02187552685149517,< $1
FlashWash,FLSH,0.001627,0.1,8.7,0.5,1998823.0,1237633,1.6150369293643592,< $1
Cancer,CANCER,0.001237,2.4,0.2,31.2,30140.99,1237353,0.024359249139089656,< $1
BiFi,BIFI,0.002112,5.4,2.4,16.5,53821.32,1235790,0.043552156919865026,< $1
Canxium,CAU,1.31,0.1,12.8,20.5,61489.76,1235188,0.04978170124709761,$1-$100
aiRight,AIRI,0.00104,0.4,6.0,19.6,29905.93,1234320,0.024228668416618058,< $1
FURI,FURI,0.0141,0.1,1.0,16.3,94535.65,1233889,0.07661600840918428,< $1
TSUBA,TSUBA,0.001232,0.7,4.1,14.8,2243.23,1231686,0.0018212677581786268,< $1
Virgo,VIRGO,0.001225,2.8,0.5,32.2,19168.25,1228922,0.015597613192700595,< $1
Chumbi Valley,CHMB,5.83e-05,4.1,1.1,11.1,230868.0,1228694,0.18789706794368655,< $1
cLINK,CLINK,0.5125,0.6,1.1,0.1,0.0,1228457,0.0,< $1
Naym,NAYM,0.01418,0.0,1.9,0.2,17778.19,1227436,0.014484005683392046,< $1
el gato,ELGATO,0.0001223,0.1,0.4,3.5,10374.91,1226937,0.008455943540703394,< $1
Sagittarius,SAGIT,0.001228,6.8,5.6,31.3,26737.09,1227094,0.02178895015377795,< $1
Povel Durev,DUREV,0.01238,0.1,0.2,5.6,102175.0,1226758,0.08328863557441647,< $1
AME Chain,AME,0.001227,1.0,1.3,7.1,56428.4,1226759,0.045997950697732805,< $1
DSLA Protocol,DSLA,0.00022,0.4,2.4,0.0,102012.0,1224384,0.08331699858867807,< $1
suwi,SUWI,0.001219,0.3,5.2,11.2,23956.33,1222249,0.019600204213707683,< $1
Göztepe S.K. Fan Token,GOZ,0.3959,1.0,2.0,4.6,11323.05,1220432,0.009277903234264587,< $1
Paysenger EGO,EGO,0.01128,1.5,1.5,1.9,843210.0,1219759,0.6912922962650818,< $1
American General Intelligence,AGI,0.001219,0.2,0.0,27.7,98.16,1218729,8.054292627811433e-05,< $1
NEROX AI,NEROX,1.72,0.4,6.1,10.8,9442.62,1217855,0.007753484610236851,$1-$100
Heroes of NFT,HON,0.01529,1.3,0.5,4.1,9629.14,1218303,0.007903731666096201,< $1
Fortune Token,FRTN,0.004051,0.5,4.5,9.2,16626.51,1217760,0.01365335534095388,< $1
Sora Validator,VAL,0.02022,0.2,7.0,12.5,43603.69,1215592,0.03587033313809239,< $1
Kibble,KIBBLE,0.007068,0.8,9.6,31.1,24671.24,1214617,0.020311950186766695,< $1
Etherfuse USTRY,USTRY,1.03,,,,2069.47,1242390,0.0016657168843921795,$1-$100
AlienXChain,AIX,0.00967,0.1,1.5,14.0,1112142.0,1213726,0.9163040093068782,< $1
AZCoiner,AZC,0.00305,0.4,0.3,5.1,84155.84,1212624,0.06939978097085328,< $1
Pepe Trump,PTRUMP,0.001217,0.2,5.9,7.0,10632.09,1212236,0.008770643670044447,< $1
EUROe Stablecoin,EUROE,1.04,0.0,0.5,0.7,55906.56,1211689,0.04613936414376956,$1-$100
Aries,ARIES,0.001211,2.2,1.6,31.0,28427.74,1210784,0.023478787298147317,< $1
Ryo Currency,RYO,0.02219,40.2,11.4,9.9,10561.58,1209503,0.008732165195125602,< $1
LunarCrush,LUNR,0.008046,,,,12.95,1206912,1.072986265775798e-05,< $1
SADANT,SADANT,0.001208,0.7,0.9,18.4,104.2,1208413,8.622879760479241e-05,< $1
POINTS,POINTS,0.01209,0.3,0.3,41.1,5614.59,1205918,0.004655863831537468,< $1
BASED•INTERNET•PANDA (Runes),BIP,0.002413,4.5,4.9,38.5,650.11,1206533,0.0005388248808776884,< $1
Meridian MST,MST,0.1358,0.4,0.4,11.5,251.15,1205690,0.00020830395872902655,< $1
Cats N Cars,CNC,0.001666,0.0,1.0,23.9,1715.23,1205521,0.0014228122114836655,< $1
Nektar Network,NET,0.002948,0.3,1.0,3.1,170.53,1205259,0.0001414882610293721,< $1
Balls of Fate,BOF,0.001202,0.0,2.7,26.8,4115.65,1202489,0.003422609271269841,< $1
Re7 USDT Morpho Vault,RE7USDT,1.09,0.2,0.5,,0.0,1202467,0.0,$1-$100
EQIFi,EQX,0.003329,0.7,1.7,36.5,193308.0,1202309,0.1607806312686672,< $1
Fcode AI,FCOD,0.004,0.1,4.2,20.3,3542.46,1200011,0.0029520229397897186,< $1
MORRIS,MORRIS,0.001201,1.7,2.5,23.7,75972.73,1198152,0.06340825704918908,< $1
Pleasure Coin,NSFW,1.909e-05,0.1,0.3,10.5,32.56,1198373,2.717017155760352e-05,< $1
DoctorX,DRX,0.055897,1.7,9.9,59.6,649717.0,1197806,0.54242256258526,< $1
Pillar,PLR,0.004552,0.6,3.3,5.7,252.68,1197335,0.00021103534098644073,< $1
Astrovault,AXV,0.02762,0.0,0.3,5.8,4369.67,1196700,0.003651433107712877,< $1
Osmosis allUSDT,USDT,1.0,0.0,0.0,0.2,65592.34,1197233,0.05478661212980263,< $1
Moosecoin,MOOSE,0.001252,0.5,6.6,58.6,24231.16,1195452,0.020269454566139,< $1
LilAI,LILAI,0.001669,0.5,3.1,31.1,142837.0,1194952,0.11953367164538826,< $1
Drop Staked TIA,DTIA,4.57,0.0,1.3,4.9,29170.27,1194298,0.02442461596686924,$1-$100
PixelRealm,NFTB,0.001711,0.0,0.5,20.6,19830.1,1192134,0.01663411998986691,< $1
Antfarm Token,ATF,0.1209,0.8,1.7,0.0,133.78,1187934,0.00011261568403631852,< $1
Avant Staked USD,SAVUSD,1.0,,,,5.53,1194873,4.628106920149673e-06,< $1
JokInTheBox,JOK,0.052061,,,,608.02,1181009,0.0005148309623381362,< $1
DecentraWeb,DWEB,0.02361,0.1,0.2,9.5,45.56,1184385,3.8467221384938176e-05,< $1
Banjo,BANJO,0.00118,4.6,15.6,15.6,109960.0,1180094,0.09317901794263847,< $1
SNIFF,$SNIFF,0.001215,0.6,27.4,185.2,81056.12,1178524,0.06877765747664027,< $1
Deployyyyer,DEPLOY,0.001192,0.2,4.9,4.1,4663.12,1177569,0.003959954788211986,< $1
Avery Games,AVERY,0.107,0.1,0.1,10.2,2031977.0,1177446,1.7257496309809537,< $1
AICHAIN,AIT,0.001872,,,,13.39,1171928,1.1425616590780322e-05,< $1
Simon for NYC dog Mayor,SIMON,0.00117,1.3,6.3,23.4,57065.44,1173307,0.048636409737604906,< $1
Spacebucks,SBX,0.001171,0.2,3.2,12.8,2967.53,1170748,0.002534729933341761,< $1
ClinTex CTi,CTI,0.01405,0.3,8.7,11.7,79162.83,1170376,0.06763880154753686,< $1
PanoVerse,PANO,0.04171,0.1,0.6,9.2,4191.03,1168258,0.0035874181901600502,< $1
yap,YAP,0.001169,6.8,109.4,39.5,156343.0,1168711,0.13377387566301677,< $1
Spintria,SP,0.02262,0.2,5.6,0.7,38414.39,1166382,0.032934656056077684,< $1
KittenFinance,KIF,30.81,5.3,9.3,236.1,38545.15,1165694,0.03306626781985667,$1-$100
Weird Medieval Memes,WMM,0.001164,0.3,8.6,31.8,98078.0,1165383,0.0841594565906659,< $1
Lendle,LEND,0.03814,0.8,2.7,9.5,2935.28,1163266,0.0025233093720610764,< $1
Lion DAO,ROAR,0.051302,0.3,1.1,9.5,165.27,1163315,0.00014206814147500892,< $1
Trava Finance,TRAVA,0.0002919,0.4,10.3,14.2,55312.45,1162645,0.04757466810591367,< $1
MILKBAG,MILKBAG,0.001254,0.2,2.2,21.5,9039.93,1162458,0.007776564830729369,< $1
Tokito,TOKITO,0.001814,2.3,30.0,37.2,71607.25,1160415,0.06170831125071634,< $1
VPS Ai,VPS,0.01317,,1.3,18.5,1166.57,1159848,0.0010057955870079527,< $1
tobi,TOBI,0.001159,0.1,0.1,2.4,52087.88,1157977,0.0449817915209024,< $1
KOLZ,KOLZ,0.0002206,5.0,5.3,39.4,276895.0,1157741,0.239168345942659,< $1
SIZE,SIZE,0.001183,1.3,16.2,1.2,10907.66,1156023,0.009435504310900388,< $1
Hummingbot,HBOT,0.002089,0.0,4.7,49.4,1490.06,1155959,0.0012890249567674979,< $1
Open Meta City,OMZ,0.09618,2.7,2.0,3.5,90353.71,1154168,0.0782847124508737,< $1
CheckDot,CDT,0.1561,0.2,1.3,8.7,104984.0,1153750,0.09099371614301192,< $1
Utility Cjournal,UCJL,4.24,0.0,4.8,6.2,1066.64,1153829,0.0009244350766014723,$1-$100
Red Siberian Husky,KOVU,0.001153,3.5,38.3,60.8,409970.0,1152638,0.35567975374749056,< $1
Clashub,CLASH,0.00533,1.1,1.9,14.8,137619.0,1152201,0.11944009769128824,< $1
Doge Jones Industrial Average,DJI,0.001152,1.6,11.6,63.9,18549.63,1152116,0.016100488145290925,< $1
TRONPAD,TRONPAD,0.001504,0.1,1.0,10.3,1.17,1151064,1.016450866328892e-06,< $1
DexKit,KIT,0.3835,0.0,12.1,11.5,42773.21,1150392,0.03718142163714629,< $1
Pegaxy,PGX,0.00261,0.1,0.8,35.7,306.49,1149670,0.0002665895430862769,< $1
Keke,KEKE,0.051665,0.4,2.6,8.4,22212.2,1148622,0.019338128644584555,< $1
Integritee,TEER,0.2885,0.3,0.9,0.3,8795.69,1147630,0.00766422104685308,< $1
Ethernity Cloud,ECLD,0.002297,0.4,0.2,1.3,2248.45,1147619,0.0019592303717522975,< $1
MANE,MANE,0.03332,0.1,1.6,8.8,38033.42,1146140,0.03318392168495995,< $1
Eclipse Fi,ECLIP,0.01425,0.2,3.2,1.6,14921.77,1145147,0.013030440633385933,< $1
Unfettered Ecosystem,SOULS,0.001078,0.3,5.8,21.2,54065.46,1144490,0.04723978365909706,< $1
Atua AI,TUA,0.0002286,4.9,47.7,16.4,14560.82,1143208,0.01273680730015885,< $1
EXA,EXA,0.01487,0.0,1.0,22.3,3358.25,1142186,0.0029401953797367503,< $1
$horny,$HORNY,0.001139,4.9,3.3,56.3,156339.0,1137750,0.13741067897165457,< $1
Sperax USD,USDS,1.0,0.3,0.4,0.8,1738457.0,1136363,1.5298430167120893,< $1
Based Hoppy,HOPPY,0.001177,1.2,8.3,41.0,33220.99,1134019,0.029294914811832957,< $1
OnlyCalls by Virtuals,CALLS,0.001141,2.9,3.5,9.2,12804.89,1133776,0.011294021041193321,< $1
ROFLcopter,$ROFL,0.001947,0.7,1.8,21.9,3858.05,1133488,0.0034036972601386166,< $1
BAKSO,BAKSO,0.001133,1.4,5.3,17.0,47395.22,1133029,0.04183054449621325,< $1
TruBadger,TRUBGR,0.082556,0.1,0.6,12.1,168.1,1131913,0.0001485096469428304,< $1
GNY,GNY,0.006339,0.0,2.5,20.9,42502.08,1130798,0.037585917201834455,< $1
NORA,NORA,0.001129,7.0,11.2,191.1,315981.0,1128891,0.27990390569151496,< $1
Seascape Crowns,CWS,0.1954,0.0,3.1,3.1,225399.0,1127361,0.1999350696005982,< $1
MetalCore,MCG,0.001703,0.0,0.5,23.3,2974.2,1127010,0.002639018287326643,< $1
Kick,KICK,0.009252,15.5,1.5,9.5,29632.98,1124441,0.02635352143865263,< $1
Puffy,PUFFY,2.528e-05,1.2,0.4,56.6,1165287.0,1123595,1.0371058966976534,< $1
Nyan Meme Coin,NYAN,0.071779,0.3,4.8,15.3,4751.21,1124026,0.004226957383548067,< $1
Wall Street Memes,WSM,0.0005928,3.0,1.3,13.5,655211.0,1122652,0.5836278739983539,< $1
Zeek Coin,MEOW,0.05127,0.1,3.5,16.7,5534.99,1121483,0.004935420331828481,< $1
BeeBase,BEE,0.055336,,,,15.43,1120575,1.3769716440220423e-05,< $1
KittenWifHat,KITTENWIF,0.001118,0.1,0.8,7.6,432.71,1120680,0.00038611378805725096,< $1
Chronoeffector,CHRONOEFFE,0.001119,1.1,0.7,11.8,17089.41,1119291,0.015268067017424423,< $1
X314,X314,0.0157,0.1,0.4,24.4,2806.03,1116479,0.002513285068505543,< $1
Star,STAR,0.9971,0.0,0.6,0.6,2632.46,1115983,0.002358871058071673,< $1
SnailBrook,SNAIL,1.353e-05,0.1,0.8,4.5,219.96,1114429,0.00019737461964826832,< $1
r/snoofi,R/SNOOFI,0.001113,0.0,3.6,18.1,874306.0,1114257,0.784653809668685,< $1
DFX Finance,DFX,0.02555,0.2,1.8,8.8,954.86,1113549,0.0008574925755400076,< $1
Apollo,APOLLO,0.01525,0.1,0.7,19.3,3.44,1113268,3.090001688721853e-06,< $1
Market Dominance,MD,0.002022,0.5,19.8,3.8,34911.8,1111687,0.031404343128956264,< $1
NOTE,NOTE,0.05288,0.6,6.9,1.9,24993.85,1110518,0.02250647895846803,< $1
Elk Finance,ELK,0.0687,0.1,0.4,7.4,13106.35,1110253,0.01180483187165448,< $1
POM,$POM,0.00127,2.8,27.3,34.4,328355.0,1108254,0.29628135788366206,< $1
GMBase,GMB,0.001462,0.2,0.7,5.2,56.83,1106922,5.134056419512847e-05,< $1
NFTFI,NFTFI,0.00592,0.0,0.0,0.8,82.21,1106305,7.431042976394394e-05,< $1
Deri Protocol,DERI,0.008433,0.1,2.5,10.8,63396.66,1106373,0.05730134412173833,< $1
Ajna Protocol,AJNA,0.005253,0.8,0.3,0.3,145542.0,1104842,0.1317310529469372,< $1
FREEdom coin,FREE,0.061375,0.2,2.6,1.7,33311.63,1102322,0.03021950936296291,< $1
CATS•IN•THE•SATS,$CATS,0.05245,,,,10.49,1101544,9.522996811747875e-06,< $1
StraitsX XUSD,XUSD,1.0,0.2,0.4,1.1,49992.04,1100902,0.04541007283118752,< $1
ZKBase,ZKB,0.004919,4.2,1.0,16.2,346449.0,1100451,0.31482455829473555,< $1
Tokoin,TOKO,0.0005898,1.7,17.7,7.4,174225.0,1100227,0.1583536851940554,< $1
Pixocracy,PIX,0.0011,3.6,10.1,76.3,199351.0,1099812,0.18125916065654857,< $1
FireStarter,FLAME,0.0161,1.5,4.3,18.7,217581.0,1099634,0.19786674475325428,< $1
Lonk,LONK,0.053294,2.9,0.3,10.6,4049.16,1097032,0.0036910135711629194,< $1
This Is My Iguana,TIMI,0.001164,4.8,55.9,28.4,116906.0,1096871,0.10658135733372474,< $1
Waterfall,WATER,0.001181,0.2,0.8,18.9,92943.02,1094362,0.08492895403897431,< $1
Revomon,REVO,0.0329,0.1,0.8,4.1,94847.15,1092957,0.08678031249170827,< $1
Gravity Bridged WETH (Canto),WETH,3309.46,0.4,0.7,5.3,8605.73,1092547,0.007876759535287726,"$1,000-$10,000"
Social Trade,ST,0.007173,0.1,0.4,2.5,670.81,1092333,0.0006141076027182187,< $1
BiohackerDAO,BIOHACK,5.49,0.2,1.5,38.5,8265.9,1092330,0.007567218697646315,$1-$100
Ropirito,ROPIRITO,0.001091,7.2,11.0,7.5,62437.02,1091404,0.057207981645660086,< $1
HAIR,HAIR,0.0001808,0.2,5.0,42.1,7355.37,1090292,0.006746238622314022,< $1
Blastar,BLAST,0.051208,0.6,5.2,8.5,9174.53,1089168,0.008423429627018055,< $1
AIDA,AIDA,0.001088,7.2,17.6,35.1,88138.97,1088368,0.08098269151610485,< $1
DataBot,DATA,0.001183,0.2,3.2,32.0,4903.2,1087973,0.0045067294868530745,< $1
Waves Ducks,EGG,12.38,0.9,3.8,14.0,275.14,1085893,0.00025337671391196,$1-$100
DefiBox,BOX,0.4154,,,,10913.15,1081897,0.010087050800584528,< $1
Ton Cat,TCAT,0.001703,0.6,2.6,42.6,771.77,1084912,0.0007113664518412553,< $1
DePay,DEPAY,0.1627,0.3,29.5,54.1,181.62,1083209,0.00016766847395101038,< $1
ZenFrogs,ZEN,0.0001156,2.6,3.8,34.3,4185.41,1082454,0.003866593869115916,< $1
Transhuman Coin,THC,0.0001584,0.6,2.7,4.6,1727.03,1081923,0.0015962596229121666,< $1
BIRDFLU,$BIRDFLU,0.001082,7.1,35.5,28.0,41537.18,1081323,0.03841329556478499,< $1
Xing Xing,XING,0.001071,0.2,21.7,90.3,125276.0,1080798,0.11591065120401778,< $1
PUTinCoin,PUT,0.000492,0.0,0.4,5.9,6.68,1080834,6.180412533284482e-06,< $1
Flute,FLUT,0.0001412,,,,2090.89,1086091,0.001925151759843328,< $1
2DAI.io,2DAI,0.00108,,1.8,7.1,509.21,1080133,0.00047143268467864606,< $1
xCREDI,XCREDI,0.08363,1.5,9.0,17.3,53311.26,1077801,0.049462989921145,< $1
web3war,FPS,0.03185,0.3,3.3,12.3,7196.42,1076578,0.006684531915012196,< $1
PssyMonstr,PSSYMONSTR,0.001077,0.3,1.7,15.4,1102.69,1075991,0.0010248134045730867,< $1
PAC Project,PAC,0.01911,1.1,4.4,27.8,21592.8,1073268,0.020118740146915774,< $1
STEPN Green Satoshi Token on ETH,GST-ETH,0.01272,0.0,0.7,1.4,1360.97,1072533,0.0012689306529496062,< $1
SteakHut Finance,STEAK,0.6247,0.8,4.3,13.5,4866.58,1070407,0.00454647624688553,< $1
Starcoin,STC,0.003264,0.5,33.8,3.1,17509.27,1068897,0.016380689626783497,< $1
Burt,BURT,0.001083,1.7,20.3,33.5,119917.0,1068314,0.11224883320821406,< $1
Oxya Origin,OXYZ,0.01633,0.0,0.8,15.0,1082.99,1068728,0.0010133448361042286,< $1
DAD,DAD,0.001484,4.0,46.7,29.1,160826.0,1068661,0.15049300011884031,< $1
Algorix (ALOR),ALOR,0.08561,0.0,2.8,18.0,893565.0,1068374,0.836378459228697,< $1
CADAI,CADAI,0.1003,0.2,2.3,21.7,3533.93,1066241,0.0033143820205750857,< $1
Chinese Doge Wow,CHIDO,0.00112,0.3,7.2,19.3,47744.57,1065829,0.04479571300837189,< $1
BUU,BUU,0.001063,1.1,9.8,2.2,39297.17,1061405,0.03702372798319209,< $1
redacted gdupi,GDUPI,1.062e-05,4.3,69.1,2.4,73152.96,1061600,0.06890821401657876,< $1
K21,K21,0.05882,0.0,0.4,5.5,54356.14,1060390,0.05126051735682154,< $1
Mellow Man,MELLOW,0.01527,0.2,6.0,28.7,4330.08,1059915,0.004085308727586646,< $1
MoAI,MOAI,0.001247,1.4,0.2,10.5,33017.12,1059650,0.031158514603878643,< $1
PYRATE,PYRATE,0.001072,2.9,39.4,153.4,89517.3,1058896,0.08453833048760219,< $1
Factor,FCTR,0.07045,0.2,0.1,0.7,1644.36,1057073,0.0015555784699826786,< $1
Origin Staked S,OS,0.5359,1.2,0.9,,187948.0,1056898,0.17782983788407206,< $1
PlutusDAO,PLS,0.02287,0.2,2.5,17.0,932.24,1055111,0.0008835468495731729,< $1
CHEXBACCA,CHEXBACCA,0.001053,0.3,0.3,13.3,2390.52,1055185,0.002265498467093448,< $1
Kunji Finance,KNJ,0.0275,7.6,19.2,37.7,19979.53,1053051,0.01897299371065599,< $1
f(x) Protocol Morpho USDC,FXUSDC,1.01,0.0,0.0,0.1,0.0,1051940,0.0,$1-$100
pepe in a memes world,PEW,0.051052,0.3,0.2,6.1,1306378.0,1051294,1.2426381202594137,< $1
Hudi,HUDI,0.04529,0.1,1.0,5.1,5.98,1051260,5.688412000837091e-06,< $1
U2U Network,U2U,0.008023,2.4,7.9,6.1,643348.0,1049748,0.6128594672245148,< $1
khaokheowzoo,KHEOWZOO,0.001049,0.1,0.4,26.7,24551.51,1049166,0.023400977538349507,< $1
SWquery,SWQUERY,0.001086,6.2,68.7,176.1,164429.0,1049130,0.1567289087148399,< $1
Thumb,THUMB,0.005023,0.1,3.2,29.9,256800.0,1048207,0.24498977778244183,< $1
Project Nostradamus,$AMEN,0.04993,0.7,14.1,58.1,25475.77,1048492,0.02429753398213816,< $1
CULTUR,$CULTUR,0.0001048,0.2,0.4,38.8,840.91,1047819,0.0008025336436922789,< $1
Eden,EDN,0.001649,0.1,1.5,17.4,193495.0,1046971,0.1848140970475782,< $1
21Million,21M,0.05897,0.1,0.5,1.2,6855.71,1046028,0.0065540406184155684,< $1
Arbitrax AI,ARBX,0.01046,0.0,23.5,,45545.81,1046041,0.043541132708947355,< $1
Prism,PRISM,0.0005698,0.0,5.0,39.2,366380.0,1045588,0.35040570473264804,< $1
Uni,UNI,0.001062,2.0,8.9,67.4,66973.16,1045044,0.06408644994851892,< $1
Renewable Energy,RET,0.0105469,2.2,2.1,2.4,745068.0,1044102,0.7135969474246769,< $1
Smoovie Phone,SP,24.65,5.0,10.8,10.8,753.73,1043522,0.0007222943071636248,$1-$100
Arkefi,RKFI,0.01257,4.7,8.4,1.0,1328.51,1043591,0.0012730178776934641,< $1
Pineapple Cat,PICA,0.0001096,1.4,36.6,26.3,22718.22,1042876,0.021784200614454644,< $1
RUGMAN,$RUG,0.01042,0.0,0.0,37.7,26.92,1042051,2.5833668409703557e-05,< $1
MUNCAT,MUNCAT,0.001044,0.6,3.4,8.8,452821.0,1042075,0.4345378211740997,< $1
Dog Emoji On Solana,🐕,0.001042,0.4,9.0,28.8,31512.65,1041602,0.030254022169696297,< $1
Shitzu,SHITZU,0.003401,0.3,5.3,6.7,4941.33,1041610,0.004743934870056931,< $1
Affyn,FYN,0.00283,0.7,0.8,5.8,131690.0,1040407,0.1265754651785311,< $1
FECES,FECES,0.00144,0.0,0.4,23.1,1032.23,1039524,0.0009929833269842737,< $1
Pakcoin,PAK,0.01259,0.1,0.3,13.5,0.08088,1038240,7.790106333795653e-08,< $1
TokenSight,TKST,0.02226,,0.1,4.1,837.49,1034073,0.0008098944658645956,< $1
CoinCreate,CREA,0.01035,0.2,0.1,14.4,581.52,1034555,0.0005620967469105074,< $1
Pepe the King Prawn,PRAWN,0.001033,1.8,38.5,59.4,1943300.0,1033590,1.8801458992443811,< $1
BURN,BURN,0.055492,0.2,1.1,7.9,102.87,1033193,9.956513449084538e-05,< $1
DaTa eXchange DTX,DTX,0.004582,0.0,6.7,5.5,2898.19,1031010,0.0028110202616851436,< $1
New Born Rhino,LAKKHI,0.001029,0.0,1.8,24.3,205136.0,1031177,0.19893383968028766,< $1
DeFrogs,DEFROGS,103.05,0.0,0.9,7.3,58607.51,1030533,0.05687106574947139,"$100-$1,000"
Callisto Network,CLO,0.0003135,0.3,0.1,0.2,42.84,1030616,4.1567373299075506e-05,< $1
BABA,BABA,0.001025,0.1,1.0,2.3,4800.55,1028417,0.004667902222542024,< $1
MILLI,MILLI,0.053428,0.1,9.5,0.5,33445.28,1027569,0.03254796514881239,< $1
Peepo,PEPO,0.052459,0.2,0.3,26.5,503.32,1027237,0.0004899745628321409,< $1
CropBytes,CBX,0.003196,0.0,0.1,2.5,23975.12,1025814,0.023371800345871666,< $1
NANI,⌘,0.03397,0.2,22.1,28.6,17953.63,1025207,0.01751219997522452,< $1
HollyGold,HGOLD,0.0798,,,,1.09,1030226,1.0580202790455687e-06,< $1
Fish N Chips,CHIPPY,0.001021,2.3,8.4,50.2,23931.69,1021264,0.02343340213695969,< $1
Revuto,REVU,0.007548,0.0,0.4,0.0,118724.0,1019844,0.11641388290758195,< $1
Trump Derangement Syndrome,TDS,0.001019,3.0,18.8,75.0,106836.0,1019049,0.10483892334912256,< $1
OpMentis,OPM,0.01435,0.2,11.4,10.1,10085.72,1018496,0.009902562209375392,< $1
Finceptor,FINC,0.03243,0.3,1.8,24.8,12871.03,1017253,0.012652732407768767,< $1
Gorilla,GORILLA,0.001318,0.0,0.5,10.5,115482.0,1016677,0.11358769796110268,< $1
XRP GOD CANDLE,XGC,0.001838,,,,54.64,1082310,5.048461161774353e-05,< $1
TurtSat,TURT,0.001655,0.9,6.1,15.9,1060567.0,1015616,1.0442598383641062,< $1
Leverj Gluon,L2,0.004628,0.1,243.2,316.8,3.46,1014839,3.409407797690077e-06,< $1
Opium,OPIUM,0.0579,0.5,1.5,2.6,12004.74,1014206,0.011836589410829752,< $1
degenerative SITCOM,$SITCOM,0.001013,7.2,6.2,46.3,1421986.0,1012466,1.4044777799945876,< $1
Karat,KAT,0.0009274,0.0,1.3,19.6,3914.63,1011548,0.0038699399336462534,< $1
HatchyPocket,HATCHY,0.001007,0.8,2.1,1.6,661.83,1010788,0.0006547663802894376,< $1
Aion,AION,0.001859,0.1,6.5,7.4,439.57,1010605,0.0004349572780661089,< $1
Egypt Cat,SPHYNX,0.001009,0.2,0.3,6.0,10820.71,1009392,0.010720027501703994,< $1
Comswap Wrapped LIBRA,COMSWAPWLIBRA,0.0001213,2.0,1.1,39.1,149.05,1009324,0.00014767309605240737,< $1
PUMPKIN TOKEN,PUMPKIN,0.0001005,0.8,3.1,15.3,12406.49,1008572,0.012301045438501168,< $1
Dash Diamond,DASHD,0.002287,0.0,0.1,52.6,169.2,1007820,0.0001678871227004822,< $1
Manifest,MANIFEST,0.001004,3.8,6.3,57.3,108622.0,1007591,0.10780366239873124,< $1
BlackCardCoin,BCCOIN,0.1015,3.1,9.1,6.3,172259.0,1006997,0.1710620786357854,< $1
Wild Forest Token,WF,0.01814,0.3,3.3,47.4,19230.05,1005609,0.01912279026937905,< $1
